PORTFOLIO,INITIAL_INVESTMENT_STOCKS
MTFS,166666.66666666666
DMC,166666.66666666666
OCST,250000.0
NEK,250000.0
PG,250000.0
MZNA,250000.0
OOGGL,200.0
MZNA,200.0
EPF,200.0
GS,200.0
MTFS,200.0
MZNA,11250.0
TCA,11250.0
ABT,11250.0
MPJ,11250.0
GMNA,23000.0
HD,23000.0
OK,23000.0
OK,11428.57142857143
OCST,11428.57142857143
GMNA,11428.57142857143
EPF,11428.57142857143
ABC,11428.57142857143
KRM,11428.57142857143
PG,11428.57142857143
JJN,333.3333333333333
GS,333.3333333333333
EPF,333.3333333333333
DMC,12250.0
ONH,12250.0
SM,12250.0
OCST,12250.0
ONH,333333.3333333333
JJN,333333.3333333333
DMC,333333.3333333333
TWM,2000.0
EPF,2000.0
EG,2000.0
ALPA,2000.0
HD,2000.0
FWC,13857.142857142857
DMC,13857.142857142857
OOGGL,13857.142857142857
TWM,13857.142857142857
AB,13857.142857142857
LTSA,13857.142857142857
MTFS,13857.142857142857
TCA,16333.333333333334
NEK,16333.333333333334
SM,16333.333333333334
MMM,250000.0
GMNA,250000.0
OK,250000.0
DMC,250000.0
GS,1000.0
LTSA,1000.0
EG,1000.0
KRM,1000.0
ABC,1000.0
PEP,20000.0
DMC,20000.0
LTSA,20000.0
FWC,20000.0
EG,18333.333333333332
NTIC,18333.333333333332
EPF,18333.333333333332
GMNA,20000.0
ALPA,20000.0
OCST,20000.0
KRM,20000.0
ALPA,111.11111111111111
MPJ,111.11111111111111
ONH,111.11111111111111
TWM,111.11111111111111
OOGGL,111.11111111111111
PG,111.11111111111111
GMNA,111.11111111111111
MMM,111.11111111111111
HD,111.11111111111111
HD,250000.0
MPJ,250000.0
NEK,250000.0
MZNA,250000.0
MMM,3333.3333333333335
LTSA,3333.3333333333335
ABT,3333.3333333333335
ALPA,8625.0
AB,8625.0
PG,8625.0
MPJ,8625.0
MZNA,8625.0
TWM,8625.0
GMNA,8625.0
DMC,8625.0
JJN,5000.0
CCSO,5000.0
KRM,5000.0
LTSA,5000.0
ALPA,5000.0
DMC,5000.0
OK,5000.0
ABC,5000.0
EPF,5000.0
MTFS,1833.3333333333333
TCA,1833.3333333333333
SM,1833.3333333333333
ABC,1833.3333333333333
JJN,1833.3333333333333
PEP,1833.3333333333333
EPF,22000.0
TWM,22000.0
MTFS,22000.0
OCST,22000.0
TCA,24250.0
GS,24250.0
OK,24250.0
TWM,24250.0
EPF,29333.333333333332
MTFS,29333.333333333332
AB,29333.333333333332
CCSO,333333.3333333333
ALPA,333333.3333333333
HD,333333.3333333333
ONH,22000.0
OCST,22000.0
MZNA,22000.0
MTFS,22000.0
MTFS,16666.666666666668
MMM,16666.666666666668
MPJ,16666.666666666668
ABC,3333.3333333333335
TWM,3333.3333333333335
MMM,3333.3333333333335
CCSO,333333.3333333333
GS,333333.3333333333
EPF,333333.3333333333
SM,13800.0
PEP,13800.0
MTFS,13800.0
GMNA,13800.0
ABC,13800.0
EPF,9000.0
TCA,9000.0
EG,9000.0
PEP,9000.0
PG,9000.0
EG,11500.0
TWM,11500.0
SM,11500.0
OCST,11500.0
GS,11500.0
EPF,11500.0
PEP,16166.666666666666
MZNA,16166.666666666666
PG,16166.666666666666
KRM,16166.666666666666
OCST,16166.666666666666
GS,16166.666666666666
MMM,250000.0
SM,250000.0
OCST,250000.0
GMNA,250000.0
NTIC,17600.0
TCA,17600.0
CCSO,17600.0
ALPA,17600.0
PEP,17600.0
FWC,250000.0
TCA,250000.0
SM,250000.0
TWM,250000.0
FWC,10000.0
ONH,10000.0
EG,10000.0
GMNA,10000.0
OK,1428.5714285714287
ONH,1428.5714285714287
AB,1428.5714285714287
MZNA,1428.5714285714287
TCA,1428.5714285714287
TWM,1428.5714285714287
MTFS,1428.5714285714287
EG,1666.6666666666667
OOGGL,1666.6666666666667
CCSO,1666.6666666666667
ALPA,200000.0
PEP,200000.0
AB,200000.0
MTFS,200000.0
GS,200000.0
OK,9800.0
MTFS,9800.0
MMM,9800.0
AB,9800.0
GMNA,9800.0
AB,16166.666666666666
PG,16166.666666666666
NEK,16166.666666666666
ABT,16166.666666666666
OCST,16166.666666666666
EPF,16166.666666666666
MTFS,16333.333333333334
FWC,16333.333333333334
GS,16333.333333333334
OCST,29333.333333333332
LTSA,29333.333333333332
KRM,29333.333333333332
ABC,500000.0
TWM,500000.0
AB,16666.666666666668
EG,16666.666666666668
ABT,16666.666666666668
ALPA,12857.142857142857
TWM,12857.142857142857
DMC,12857.142857142857
OOGGL,12857.142857142857
SM,12857.142857142857
ONH,12857.142857142857
HD,12857.142857142857
MPJ,22500.0
OCST,22500.0
HD,22500.0
PG,22500.0
PG,2500.0
KRM,2500.0
HD,2200.0
LTSA,2200.0
JJN,2200.0
NEK,2200.0
OK,2200.0
GMNA,500.0
MPJ,500.0
SM,40000.0
KRM,40000.0
PEP,13333.333333333334
AB,13333.333333333334
FWC,13333.333333333334
LTSA,13750.0
GMNA,13750.0
OK,13750.0
EPF,13750.0
AB,9800.0
ABC,9800.0
FWC,9800.0
OK,9800.0
LTSA,9800.0
PEP,6250.0
ALPA,6250.0
OOGGL,6250.0
EPF,6250.0
ABT,6250.0
AB,6250.0
GMNA,6250.0
KRM,6250.0
PEP,13333.333333333334
NEK,13333.333333333334
DMC,13333.333333333334
ABT,13333.333333333334
EG,13333.333333333334
MPJ,13333.333333333334
CCSO,18000.0
LTSA,18000.0
JJN,18000.0
EPF,18000.0
MZNA,18000.0
GS,2750.0
ALPA,2750.0
DMC,2750.0
CCSO,2750.0
PEP,22500.0
AB,22500.0
EG,5714.285714285715
MMM,5714.285714285715
GMNA,5714.285714285715
PG,5714.285714285715
NTIC,5714.285714285715
OK,5714.285714285715
CCSO,5714.285714285715
GS,10000.0
ALPA,10000.0
JJN,10000.0
OCST,10000.0
EPF,500000.0
OCST,500000.0
DMC,12250.0
OCST,12250.0
TWM,12250.0
AB,12250.0
AB,8333.333333333334
MPJ,8333.333333333334
OOGGL,8333.333333333334
MMM,8333.333333333334
MTFS,8333.333333333334
EPF,8333.333333333334
NEK,166.66666666666666
ALPA,166.66666666666666
LTSA,166.66666666666666
GMNA,166.66666666666666
TCA,166.66666666666666
CCSO,166.66666666666666
ABT,12500.0
NEK,12500.0
NTIC,12500.0
SM,12500.0
GS,26666.666666666668
JJN,26666.666666666668
PG,26666.666666666668
FWC,12857.142857142857
PEP,12857.142857142857
AB,12857.142857142857
GS,12857.142857142857
OCST,12857.142857142857
OK,12857.142857142857
ALPA,12857.142857142857
CCSO,3666.6666666666665
JJN,3666.6666666666665
GMNA,3666.6666666666665
LTSA,111.11111111111111
HD,111.11111111111111
SM,111.11111111111111
MPJ,111.11111111111111
CCSO,111.11111111111111
ONH,111.11111111111111
ABC,111.11111111111111
GMNA,111.11111111111111
ALPA,111.11111111111111
DMC,8000.0
MMM,8000.0
TCA,8000.0
CCSO,8000.0
EPF,8000.0
TWM,200000.0
HD,200000.0
ABC,200000.0
MPJ,200000.0
PG,200000.0
HD,22000.0
OOGGL,22000.0
DMC,22000.0
CCSO,22000.0
TWM,13333.333333333334
AB,13333.333333333334
EG,13333.333333333334
MPJ,13333.333333333334
LTSA,13333.333333333334
OK,13333.333333333334
CCSO,17250.0
ABC,17250.0
SM,17250.0
LTSA,17250.0
EPF,10000.0
GMNA,10000.0
MTFS,10000.0
MZNA,10000.0
PG,11500.0
TWM,11500.0
ONH,11500.0
LTSA,11500.0
MMM,11500.0
TCA,11500.0
PG,6666.666666666667
GS,6666.666666666667
EPF,6666.666666666667
NTIC,6666.666666666667
ABT,6666.666666666667
NEK,6666.666666666667
PG,7500.0
PEP,7500.0
TWM,7500.0
AB,7500.0
NTIC,7500.0
TCA,7500.0
MTFS,11250.0
OK,11250.0
JJN,11250.0
OCST,11250.0
MPJ,8888.888888888889
GS,8888.888888888889
NEK,8888.888888888889
TCA,8888.888888888889
ABC,8888.888888888889
ONH,8888.888888888889
NTIC,8888.888888888889
ALPA,8888.888888888889
ABT,8888.888888888889
MMM,9857.142857142857
FWC,9857.142857142857
EG,9857.142857142857
HD,9857.142857142857
OOGGL,9857.142857142857
JJN,9857.142857142857
EPF,9857.142857142857
FWC,11250.0
MTFS,11250.0
PEP,11250.0
ABT,11250.0
KRM,1666.6666666666667
MPJ,1666.6666666666667
ABT,1666.6666666666667
GMNA,1666.6666666666667
GS,1666.6666666666667
FWC,1666.6666666666667
SM,200000.0
AB,200000.0
KRM,200000.0
OCST,200000.0
GMNA,200000.0
ALPA,8166.666666666667
PEP,8166.666666666667
FWC,8166.666666666667
MTFS,8166.666666666667
DMC,8166.666666666667
GS,8166.666666666667
LTSA,16666.666666666668
EPF,16666.666666666668
DMC,16666.666666666668
NTIC,1428.5714285714287
ABC,1428.5714285714287
GMNA,1428.5714285714287
JJN,1428.5714285714287
KRM,1428.5714285714287
MZNA,1428.5714285714287
SM,1428.5714285714287
MMM,200000.0
AB,200000.0
NTIC,200000.0
MPJ,200000.0
LTSA,200000.0
GS,5000.0
HD,5000.0
AB,5000.0
MMM,5000.0
OK,5000.0
ABT,5000.0
ALPA,5000.0
LTSA,5000.0
ALPA,250000.0
OK,250000.0
JJN,250000.0
MMM,250000.0
ABC,20000.0
OOGGL,20000.0
GS,20000.0
MZNA,20000.0
ONH,3333.3333333333335
GS,3333.3333333333335
OCST,3333.3333333333335
EG,7500.0
KRM,7500.0
MZNA,7500.0
OOGGL,7500.0
PEP,7500.0
OCST,7500.0
MMM,10000.0
PEP,10000.0
ABT,10000.0
TCA,10000.0
EG,32333.333333333332
MTFS,32333.333333333332
NEK,32333.333333333332
MZNA,1222.2222222222222
OCST,1222.2222222222222
NEK,1222.2222222222222
NTIC,1222.2222222222222
TWM,1222.2222222222222
ONH,1222.2222222222222
SM,1222.2222222222222
MMM,1222.2222222222222
MPJ,1222.2222222222222
ALPA,250000.0
MZNA,250000.0
PEP,250000.0
EPF,250000.0
MZNA,8166.666666666667
MTFS,8166.666666666667
GS,8166.666666666667
TCA,8166.666666666667
DMC,8166.666666666667
NTIC,8166.666666666667
NTIC,48500.0
EPF,48500.0
GS,250000.0
NEK,250000.0
EPF,250000.0
MMM,250000.0
OOGGL,16666.666666666668
PEP,16666.666666666668
OK,16666.666666666668
EG,29333.333333333332
NEK,29333.333333333332
HD,29333.333333333332
ALPA,166666.66666666666
LTSA,166666.66666666666
KRM,166666.66666666666
PEP,166666.66666666666
MTFS,166666.66666666666
SM,166666.66666666666
LTSA,7857.142857142857
JJN,7857.142857142857
FWC,7857.142857142857
TWM,7857.142857142857
OK,7857.142857142857
OCST,7857.142857142857
ABC,7857.142857142857
JJN,2200.0
ABC,2200.0
HD,2200.0
NTIC,2200.0
TWM,2200.0
CCSO,26666.666666666668
GS,26666.666666666668
NTIC,26666.666666666668
LTSA,12571.42857142857
MPJ,12571.42857142857
EPF,12571.42857142857
ABT,12571.42857142857
OK,12571.42857142857
OOGGL,12571.42857142857
MMM,12571.42857142857
MTFS,1111.111111111111
PG,1111.111111111111
LTSA,1111.111111111111
ONH,1111.111111111111
KRM,1111.111111111111
OK,1111.111111111111
ABC,1111.111111111111
MMM,1111.111111111111
GS,1111.111111111111
ABT,19400.0
AB,19400.0
HD,19400.0
ABC,19400.0
PEP,19400.0
HD,200.0
ABT,200.0
OCST,200.0
ALPA,200.0
OK,200.0
MZNA,111111.11111111111
TCA,111111.11111111111
DMC,111111.11111111111
FWC,111111.11111111111
OCST,111111.11111111111
CCSO,111111.11111111111
ONH,111111.11111111111
ABC,111111.11111111111
OK,111111.11111111111
PG,13333.333333333334
TCA,13333.333333333334
FWC,13333.333333333334
MPJ,32333.333333333332
NTIC,32333.333333333332
OK,32333.333333333332
MPJ,5625.0
MTFS,5625.0
OK,5625.0
OOGGL,5625.0
GMNA,5625.0
PG,5625.0
OCST,5625.0
EPF,5625.0
TWM,250.0
MZNA,250.0
GS,250.0
LTSA,250.0
NTIC,11250.0
DMC,11250.0
NEK,11250.0
OCST,11250.0
LTSA,11250.0
TWM,11250.0
PEP,11250.0
CCSO,11250.0
ABC,5555.555555555556
FWC,5555.555555555556
NTIC,5555.555555555556
GMNA,5555.555555555556
MZNA,5555.555555555556
SM,5555.555555555556
AB,5555.555555555556
GS,5555.555555555556
MMM,5555.555555555556
JJN,1571.4285714285713
HD,1571.4285714285713
CCSO,1571.4285714285713
TWM,1571.4285714285713
OCST,1571.4285714285713
MMM,1571.4285714285713
LTSA,1571.4285714285713
ONH,625.0
GS,625.0
MZNA,625.0
NTIC,625.0
HD,625.0
MTFS,625.0
MMM,625.0
PEP,625.0
ALPA,8333.333333333334
CCSO,8333.333333333334
FWC,8333.333333333334
SM,8333.333333333334
NTIC,8333.333333333334
ABT,8333.333333333334
CCSO,22500.0
JJN,22500.0
OK,26666.666666666668
AB,26666.666666666668
FWC,26666.666666666668
ONH,32333.333333333332
DMC,32333.333333333332
SM,32333.333333333332
KRM,11000.0
AB,11000.0
EG,11000.0
CCSO,11000.0
HD,11000.0
FWC,12500.0
EG,12500.0
PG,12500.0
MMM,12500.0
MTFS,15000.0
JJN,15000.0
ABC,15000.0
MZNA,15000.0
CCSO,15000.0
GMNA,15000.0
AB,12250.0
CCSO,12250.0
OK,12250.0
KRM,12250.0
ONH,20000.0
HD,20000.0
MMM,20000.0
NTIC,20000.0
HD,44000.0
ONH,44000.0
PEP,111111.11111111111
DMC,111111.11111111111
NEK,111111.11111111111
NTIC,111111.11111111111
FWC,111111.11111111111
PG,111111.11111111111
ABC,111111.11111111111
GS,111111.11111111111
ONH,111111.11111111111
NTIC,8888.888888888889
DMC,8888.888888888889
ABC,8888.888888888889
EG,8888.888888888889
MMM,8888.888888888889
JJN,8888.888888888889
AB,8888.888888888889
OCST,8888.888888888889
MZNA,8888.888888888889
MZNA,3666.6666666666665
DMC,3666.6666666666665
PG,3666.6666666666665
OOGGL,5555.555555555556
FWC,5555.555555555556
CCSO,5555.555555555556
PG,5555.555555555556
DMC,5555.555555555556
ONH,5555.555555555556
EG,5555.555555555556
GS,5555.555555555556
LTSA,5555.555555555556
ABC,34500.0
ABT,34500.0
ABC,333.3333333333333
TCA,333.3333333333333
ABT,333.3333333333333
GMNA,833.3333333333334
SM,833.3333333333334
AB,833.3333333333334
TCA,833.3333333333334
ABT,833.3333333333334
OOGGL,833.3333333333334
ONH,6666.666666666667
MZNA,6666.666666666667
KRM,6666.666666666667
PG,6666.666666666667
FWC,6666.666666666667
EG,6666.666666666667
PG,23000.0
EPF,23000.0
GMNA,23000.0
AB,6125.0
OK,6125.0
NEK,6125.0
ALPA,6125.0
OOGGL,6125.0
ONH,6125.0
MMM,6125.0
OCST,6125.0
CCSO,10000.0
EPF,10000.0
HD,10000.0
LTSA,10000.0
NTIC,10000.0
HD,6875.0
NEK,6875.0
CCSO,6875.0
ABT,6875.0
ABC,6875.0
NTIC,6875.0
FWC,6875.0
OK,6875.0
EPF,13857.142857142857
DMC,13857.142857142857
PEP,13857.142857142857
CCSO,13857.142857142857
NEK,13857.142857142857
OCST,13857.142857142857
OOGGL,13857.142857142857
KRM,1428.5714285714287
GS,1428.5714285714287
SM,1428.5714285714287
NTIC,1428.5714285714287
OOGGL,1428.5714285714287
CCSO,1428.5714285714287
LTSA,1428.5714285714287
MMM,16666.666666666668
TCA,16666.666666666668
AB,16666.666666666668
CCSO,142857.14285714287
PG,142857.14285714287
MZNA,142857.14285714287
MTFS,142857.14285714287
MPJ,142857.14285714287
GS,142857.14285714287
GMNA,142857.14285714287
EPF,1250.0
MTFS,1250.0
OOGGL,1250.0
TCA,1250.0
MZNA,7500.0
ABC,7500.0
ONH,7500.0
ALPA,7500.0
PG,7500.0
MMM,7500.0
NTIC,2200.0
TWM,2200.0
MTFS,2200.0
SM,2200.0
GMNA,2200.0
MPJ,6875.0
TCA,6875.0
NTIC,6875.0
PEP,6875.0
OOGGL,6875.0
MZNA,6875.0
DMC,6875.0
TWM,6875.0
AB,142857.14285714287
LTSA,142857.14285714287
MZNA,142857.14285714287
NEK,142857.14285714287
ALPA,142857.14285714287
KRM,142857.14285714287
MTFS,142857.14285714287
MPJ,16166.666666666666
DMC,16166.666666666666
TCA,16166.666666666666
OCST,16166.666666666666
ABC,16166.666666666666
ALPA,16166.666666666666
EG,333333.3333333333
TWM,333333.3333333333
AB,333333.3333333333
GS,7666.666666666667
ABC,7666.666666666667
PG,7666.666666666667
EG,7666.666666666667
SM,7666.666666666667
KRM,7666.666666666667
ALPA,7666.666666666667
CCSO,7666.666666666667
MPJ,7666.666666666667
OK,1666.6666666666667
LTSA,1666.6666666666667
KRM,1666.6666666666667
JJN,7142.857142857143
MZNA,7142.857142857143
OK,7142.857142857143
CCSO,7142.857142857143
SM,7142.857142857143
KRM,7142.857142857143
ALPA,7142.857142857143
TCA,11428.57142857143
OCST,11428.57142857143
KRM,11428.57142857143
ABC,11428.57142857143
GMNA,11428.57142857143
PG,11428.57142857143
ONH,11428.57142857143
ONH,11000.0
ABT,11000.0
NTIC,11000.0
HD,11000.0
EPF,11000.0
OK,3333.3333333333335
MPJ,3333.3333333333335
OCST,3333.3333333333335
TWM,26666.666666666668
NTIC,26666.666666666668
LTSA,26666.666666666668
AB,11250.0
MTFS,11250.0
NEK,11250.0
ONH,11250.0
KRM,11250.0
PEP,11250.0
SM,11250.0
MPJ,11250.0
TCA,200000.0
DMC,200000.0
CCSO,200000.0
PG,200000.0
NTIC,200000.0
MPJ,26666.666666666668
OCST,26666.666666666668
CCSO,26666.666666666668
NTIC,8000.0
EG,8000.0
SM,8000.0
PG,8000.0
AB,8000.0
DMC,2200.0
OOGGL,2200.0
AB,2200.0
CCSO,2200.0
ONH,2200.0
MZNA,1222.2222222222222
HD,1222.2222222222222
EPF,1222.2222222222222
ABT,1222.2222222222222
MTFS,1222.2222222222222
NEK,1222.2222222222222
MMM,1222.2222222222222
KRM,1222.2222222222222
ONH,1222.2222222222222
EPF,6666.666666666667
LTSA,6666.666666666667
CCSO,6666.666666666667
ABC,6666.666666666667
OK,6666.666666666667
NTIC,6666.666666666667
EG,3666.6666666666665
OOGGL,3666.6666666666665
GMNA,3666.6666666666665
GS,11000.0
TWM,11000.0
LTSA,11000.0
KRM,11000.0
FWC,11000.0
TCA,17600.0
ABT,17600.0
TWM,17600.0
MPJ,17600.0
OCST,17600.0
PEP,12250.0
ALPA,12250.0
NTIC,12250.0
TCA,12250.0
CCSO,3333.3333333333335
PEP,3333.3333333333335
ONH,3333.3333333333335
EG,11000.0
TCA,11000.0
DMC,11000.0
JJN,11000.0
HD,11000.0
OOGGL,8166.666666666667
SM,8166.666666666667
GMNA,8166.666666666667
NTIC,8166.666666666667
MZNA,8166.666666666667
TCA,8166.666666666667
SM,1250.0
DMC,1250.0
MZNA,1250.0
TCA,1250.0
KRM,8625.0
EPF,8625.0
EG,8625.0
NTIC,8625.0
CCSO,8625.0
PEP,8625.0
FWC,8625.0
MTFS,8625.0
TWM,5000.0
JJN,5000.0
ONH,5000.0
AB,5000.0
MMM,5000.0
GS,5000.0
NTIC,5000.0
EG,5000.0
LTSA,10000.0
OCST,10000.0
MPJ,10000.0
FWC,10000.0
HD,10000.0
FWC,6875.0
HD,6875.0
EG,6875.0
GMNA,6875.0
PG,6875.0
OOGGL,6875.0
SM,6875.0
EPF,6875.0
EPF,10777.777777777777
TCA,10777.777777777777
NTIC,10777.777777777777
ABT,10777.777777777777
KRM,10777.777777777777
EG,10777.777777777777
OCST,10777.777777777777
MZNA,10777.777777777777
OOGGL,10777.777777777777
MZNA,1375.0
TCA,1375.0
AB,1375.0
ALPA,1375.0
OK,1375.0
CCSO,1375.0
GMNA,1375.0
DMC,1375.0
AB,44000.0
MMM,44000.0
ABT,9166.666666666666
MTFS,9166.666666666666
OCST,9166.666666666666
ABC,9166.666666666666
KRM,9166.666666666666
CCSO,9166.666666666666
CCSO,11500.0
LTSA,11500.0
HD,11500.0
TCA,11500.0
OCST,11500.0
ABC,11500.0
MTFS,13333.333333333334
AB,13333.333333333334
HD,13333.333333333334
EPF,10000.0
EG,10000.0
LTSA,10000.0
OK,10000.0
MMM,10000.0
FWC,10000.0
KRM,10000.0
AB,10000.0
TWM,10000.0
DMC,22500.0
GS,22500.0
TWM,22500.0
KRM,22500.0
NEK,6666.666666666667
ALPA,6666.666666666667
OOGGL,6666.666666666667
ONH,6666.666666666667
OK,6666.666666666667
MTFS,6666.666666666667
OCST,9000.0
GS,9000.0
MZNA,9000.0
OK,9000.0
MMM,9000.0
OOGGL,1000.0
PG,1000.0
GS,1000.0
NTIC,1000.0
ABT,1000.0
TWM,10000.0
MMM,10000.0
GS,10000.0
ABT,10000.0
ALPA,10000.0
ONH,10000.0
TCA,10000.0
HD,10000.0
NTIC,10000.0
NTIC,15000.0
GMNA,15000.0
MZNA,15000.0
KRM,15000.0
LTSA,15000.0
NEK,15000.0
NTIC,13333.333333333334
SM,13333.333333333334
DMC,13333.333333333334
FWC,11250.0
HD,11250.0
CCSO,11250.0
ALPA,11250.0
MPJ,15000.0
OK,15000.0
OCST,15000.0
ONH,15000.0
GMNA,15000.0
JJN,15000.0
MMM,9000.0
OOGGL,9000.0
NTIC,9000.0
SM,9000.0
GS,9000.0
ONH,12500.0
OOGGL,12500.0
PG,12500.0
TWM,12500.0
NEK,24500.0
CCSO,24500.0
ONH,8166.666666666667
TCA,8166.666666666667
GS,8166.666666666667
JJN,8166.666666666667
MTFS,8166.666666666667
PG,8166.666666666667
GS,13800.0
MPJ,13800.0
TCA,13800.0
AB,13800.0
PG,13800.0
PEP,30000.0
MPJ,30000.0
EG,30000.0
ABC,8625.0
EPF,8625.0
JJN,8625.0
MZNA,8625.0
TWM,8625.0
KRM,8625.0
NEK,8625.0
GMNA,8625.0
NEK,200.0
ALPA,200.0
HD,200.0
EG,200.0
AB,200.0
MMM,1833.3333333333333
OK,1833.3333333333333
ABT,1833.3333333333333
MTFS,1833.3333333333333
NTIC,1833.3333333333333
PEP,1833.3333333333333
ONH,10000.0
PG,10000.0
EG,10000.0
KRM,10000.0
TCA,10000.0
PEP,13333.333333333334
SM,13333.333333333334
JJN,13333.333333333334
MZNA,13333.333333333334
MMM,13333.333333333334
ALPA,13333.333333333334
NTIC,11000.0
NEK,11000.0
LTSA,11000.0
MTFS,11000.0
JJN,11000.0
MZNA,7857.142857142857
TWM,7857.142857142857
NEK,7857.142857142857
JJN,7857.142857142857
AB,7857.142857142857
OK,7857.142857142857
DMC,7857.142857142857
AB,12125.0
MTFS,12125.0
NEK,12125.0
MMM,12125.0
OK,12125.0
ONH,12125.0
GMNA,12125.0
ABC,12125.0
GS,12250.0
AB,12250.0
KRM,12250.0
EG,12250.0
HD,22000.0
MZNA,22000.0
TWM,22000.0
MPJ,22000.0
ALPA,13800.0
MPJ,13800.0
MTFS,13800.0
OK,13800.0
SM,13800.0
TWM,16166.666666666666
ABT,16166.666666666666
MZNA,16166.666666666666
KRM,16166.666666666666
EG,16166.666666666666
PEP,16166.666666666666
KRM,20000.0
ABT,20000.0
MPJ,6111.111111111111
PEP,6111.111111111111
MMM,6111.111111111111
ABT,6111.111111111111
LTSA,6111.111111111111
CCSO,6111.111111111111
ABC,6111.111111111111
OCST,6111.111111111111
TWM,6111.111111111111
AB,13333.333333333334
JJN,13333.333333333334
ALPA,13333.333333333334
GS,142.85714285714286
TCA,142.85714285714286
MTFS,142.85714285714286
NTIC,142.85714285714286
EG,142.85714285714286
EPF,142.85714285714286
MMM,142.85714285714286
PG,16666.666666666668
EG,16666.666666666668
ONH,16666.666666666668
ABT,16333.333333333334
GMNA,16333.333333333334
EG,16333.333333333334
ALPA,17250.0
KRM,17250.0
MZNA,17250.0
EPF,17250.0
OCST,3666.6666666666665
AB,3666.6666666666665
HD,3666.6666666666665
MTFS,13800.0
KRM,13800.0
ABT,13800.0
ONH,13800.0
LTSA,13800.0
ABC,11500.0
PEP,11500.0
MTFS,11500.0
DMC,11500.0
OCST,11500.0
EPF,11500.0
TWM,200.0
EPF,200.0
EG,200.0
TCA,200.0
HD,200.0
HD,12125.0
MPJ,12125.0
CCSO,12125.0
MTFS,12125.0
EG,12125.0
NTIC,12125.0
MZNA,12125.0
ABC,12125.0
CCSO,5000.0
DMC,5000.0
TWM,5000.0
GMNA,5000.0
LTSA,5000.0
OOGGL,5000.0
PEP,5000.0
ONH,5000.0
HD,13800.0
GS,13800.0
SM,13800.0
CCSO,13800.0
LTSA,13800.0
MPJ,11500.0
LTSA,11500.0
JJN,11500.0
OOGGL,11500.0
EPF,11500.0
NTIC,11500.0
KRM,23000.0
SM,23000.0
JJN,23000.0
EG,1222.2222222222222
PG,1222.2222222222222
EPF,1222.2222222222222
KRM,1222.2222222222222
ONH,1222.2222222222222
MMM,1222.2222222222222
TCA,1222.2222222222222
OK,1222.2222222222222
OOGGL,1222.2222222222222
MPJ,333.3333333333333
EG,333.3333333333333
NTIC,333.3333333333333
CCSO,714.2857142857143
OK,714.2857142857143
AB,714.2857142857143
ONH,714.2857142857143
NTIC,714.2857142857143
HD,714.2857142857143
MTFS,714.2857142857143
ALPA,111111.11111111111
EPF,111111.11111111111
GMNA,111111.11111111111
NEK,111111.11111111111
JJN,111111.11111111111
FWC,111111.11111111111
OOGGL,111111.11111111111
CCSO,111111.11111111111
OK,111111.11111111111
MTFS,14666.666666666666
GMNA,14666.666666666666
ALPA,14666.666666666666
CCSO,14666.666666666666
MPJ,14666.666666666666
LTSA,14666.666666666666
NTIC,1571.4285714285713
ONH,1571.4285714285713
ALPA,1571.4285714285713
ABC,1571.4285714285713
GS,1571.4285714285713
MZNA,1571.4285714285713
PG,1571.4285714285713
AB,1833.3333333333333
TCA,1833.3333333333333
MTFS,1833.3333333333333
GS,1833.3333333333333
NEK,1833.3333333333333
KRM,1833.3333333333333
KRM,125000.0
LTSA,125000.0
OK,125000.0
GS,125000.0
FWC,125000.0
MMM,125000.0
AB,125000.0
TWM,125000.0
JJN,15000.0
MTFS,15000.0
EG,15000.0
OK,5000.0
FWC,5000.0
LTSA,18000.0
KRM,18000.0
FWC,18000.0
HD,18000.0
OOGGL,18000.0
OOGGL,500000.0
OK,500000.0
JJN,11250.0
FWC,11250.0
NTIC,11250.0
OOGGL,11250.0
OCST,11250.0
TCA,11250.0
EPF,11250.0
SM,11250.0
ABC,13857.142857142857
JJN,13857.142857142857
KRM,13857.142857142857
EG,13857.142857142857
HD,13857.142857142857
TCA,13857.142857142857
OOGGL,13857.142857142857
FWC,1250.0
OK,1250.0
MZNA,1250.0
ONH,1250.0
ALPA,1250.0
DMC,1250.0
NEK,1250.0
HD,1250.0
GS,555.5555555555555
JJN,555.5555555555555
EPF,555.5555555555555
HD,555.5555555555555
SM,555.5555555555555
FWC,555.5555555555555
CCSO,555.5555555555555
ONH,555.5555555555555
PEP,555.5555555555555
TWM,200.0
GMNA,200.0
EG,200.0
HD,200.0
JJN,200.0
CCSO,555.5555555555555
ABC,555.5555555555555
KRM,555.5555555555555
GS,555.5555555555555
TCA,555.5555555555555
JJN,555.5555555555555
EG,555.5555555555555
PG,555.5555555555555
NTIC,555.5555555555555
SM,3333.3333333333335
ABC,3333.3333333333335
JJN,3333.3333333333335
MZNA,22500.0
TWM,22500.0
ABT,22500.0
PEP,22500.0
EPF,13333.333333333334
OK,13333.333333333334
FWC,13333.333333333334
CCSO,166666.66666666666
OOGGL,166666.66666666666
AB,166666.66666666666
EPF,166666.66666666666
DMC,166666.66666666666
TCA,166666.66666666666
OOGGL,20000.0
CCSO,20000.0
SM,1666.6666666666667
DMC,1666.6666666666667
JJN,1666.6666666666667
EG,32333.333333333332
CCSO,32333.333333333332
PG,32333.333333333332
FWC,7500.0
EG,7500.0
MMM,7500.0
TCA,7500.0
ABC,7500.0
NTIC,7500.0
