PORTFOLIO,INITIAL_INVESTMENT_STOCKS,MEMBER_ID
GMNA,14666.666666666666,MID041651
HD,14666.666666666666,MID041651
ABT,16000.0,MID041652
NEK,16000.0,MID041652
LTSA,16000.0,MID041652
DMC,16000.0,MID041652
MMM,16000.0,MID041652
EG,142.85714285714286,MID041653
ABT,142.85714285714286,MID041653
MTFS,142.85714285714286,MID041653
KRM,142.85714285714286,MID041653
ONH,142.85714285714286,MID041653
GMNA,142.85714285714286,MID041653
DMC,142.85714285714286,MID041653
GMNA,3666.6666666666665,MID041654
FWC,3666.6666666666665,MID041654
JJN,3666.6666666666665,MID041654
MZNA,25000.0,MID041655
PG,25000.0,MID041655
OCST,20000.0,MID041656
MZNA,20000.0,MID041656
TWM,20000.0,MID041656
GS,20000.0,MID041656
FWC,111111.11111111111,MID041657
HD,111111.11111111111,MID041657
ABT,111111.11111111111,MID041657
PG,111111.11111111111,MID041657
GS,111111.11111111111,MID041657
ABC,111111.11111111111,MID041657
OOGGL,111111.11111111111,MID041657
MMM,111111.11111111111,MID041657
EPF,111111.11111111111,MID041657
MPJ,12571.42857142857,MID041658
CCSO,12571.42857142857,MID041658
EPF,12571.42857142857,MID041658
NEK,12571.42857142857,MID041658
MZNA,12571.42857142857,MID041658
TCA,12571.42857142857,MID041658
PEP,12571.42857142857,MID041658
MPJ,18000.0,MID041659
ALPA,18000.0,MID041659
FWC,18000.0,MID041659
GS,18000.0,MID041659
PG,18000.0,MID041659
ALPA,32333.333333333332,MID041660
ABT,32333.333333333332,MID041660
KRM,32333.333333333332,MID041660
ABC,2500.0,MID041661
GMNA,2500.0,MID041661
SM,15000.0,MID041662
HD,15000.0,MID041662
PEP,15000.0,MID041662
GS,15000.0,MID041662
KRM,15000.0,MID041662
JJN,15000.0,MID041662
OOGGL,8000.0,MID041663
HD,8000.0,MID041663
SM,8000.0,MID041663
PG,8000.0,MID041663
JJN,8000.0,MID041663
AB,23000.0,MID041664
CCSO,23000.0,MID041664
HD,23000.0,MID041664
MZNA,333333.3333333333,MID041665
EPF,333333.3333333333,MID041665
MMM,333333.3333333333,MID041665
FWC,13750.0,MID041666
GS,13750.0,MID041666
SM,13750.0,MID041666
GMNA,13750.0,MID041666
MZNA,32333.333333333332,MID041667
OOGGL,32333.333333333332,MID041667
TWM,32333.333333333332,MID041667
MZNA,15000.0,MID041668
ONH,15000.0,MID041668
OOGGL,15000.0,MID041668
TWM,15000.0,MID041668
HD,15000.0,MID041668
JJN,15000.0,MID041668
EG,1250.0,MID041669
JJN,1250.0,MID041669
ABT,1250.0,MID041669
LTSA,1250.0,MID041669
DMC,9857.142857142857,MID041670
ABC,9857.142857142857,MID041670
SM,9857.142857142857,MID041670
LTSA,9857.142857142857,MID041670
AB,9857.142857142857,MID041670
TWM,9857.142857142857,MID041670
ONH,9857.142857142857,MID041670
OCST,1222.2222222222222,MID041671
ALPA,1222.2222222222222,MID041671
MMM,1222.2222222222222,MID041671
PEP,1222.2222222222222,MID041671
OK,1222.2222222222222,MID041671
TWM,1222.2222222222222,MID041671
SM,1222.2222222222222,MID041671
LTSA,1222.2222222222222,MID041671
KRM,1222.2222222222222,MID041671
KRM,1666.6666666666667,MID041672
HD,1666.6666666666667,MID041672
ABT,1666.6666666666667,MID041672
PG,10777.777777777777,MID041673
GS,10777.777777777777,MID041673
ALPA,10777.777777777777,MID041673
GMNA,10777.777777777777,MID041673
TCA,10777.777777777777,MID041673
NTIC,10777.777777777777,MID041673
ABT,10777.777777777777,MID041673
FWC,10777.777777777777,MID041673
MZNA,10777.777777777777,MID041673
HD,13333.333333333334,MID041674
TCA,13333.333333333334,MID041674
CCSO,13333.333333333334,MID041674
MPJ,13333.333333333334,MID041674
LTSA,13333.333333333334,MID041674
OOGGL,13333.333333333334,MID041674
EG,2200.0,MID041675
OCST,2200.0,MID041675
MTFS,2200.0,MID041675
EPF,2200.0,MID041675
OOGGL,2200.0,MID041675
OCST,13333.333333333334,MID041676
TCA,13333.333333333334,MID041676
CCSO,13333.333333333334,MID041676
TCA,12500.0,MID041677
PG,12500.0,MID041677
LTSA,12500.0,MID041677
CCSO,12500.0,MID041677
FWC,13800.0,MID041678
KRM,13800.0,MID041678
LTSA,13800.0,MID041678
HD,13800.0,MID041678
OCST,13800.0,MID041678
JJN,111111.11111111111,MID041679
MMM,111111.11111111111,MID041679
GS,111111.11111111111,MID041679
DMC,111111.11111111111,MID041679
MTFS,111111.11111111111,MID041679
ABC,111111.11111111111,MID041679
NEK,111111.11111111111,MID041679
FWC,111111.11111111111,MID041679
MZNA,111111.11111111111,MID041679
OCST,10000.0,MID041680
EPF,10000.0,MID041680
GMNA,10000.0,MID041680
OK,10000.0,MID041680
ALPA,10000.0,MID041680
LTSA,10000.0,MID041680
ABC,10000.0,MID041680
CCSO,10000.0,MID041680
OOGGL,10000.0,MID041680
NTIC,200.0,MID041681
MMM,200.0,MID041681
OK,200.0,MID041681
SM,200.0,MID041681
GS,200.0,MID041681
SM,2500.0,MID041682
DMC,2500.0,MID041682
ALPA,2500.0,MID041682
OOGGL,2500.0,MID041682
FWC,22500.0,MID041683
EG,22500.0,MID041683
MTFS,22500.0,MID041683
LTSA,22500.0,MID041683
OK,200000.0,MID041684
MZNA,200000.0,MID041684
PEP,200000.0,MID041684
NTIC,200000.0,MID041684
TWM,200000.0,MID041684
TCA,18000.0,MID041685
GS,18000.0,MID041685
JJN,18000.0,MID041685
MZNA,18000.0,MID041685
FWC,18000.0,MID041685
KRM,25000.0,MID041686
OK,25000.0,MID041686
DMC,1666.6666666666667,MID041687
PEP,1666.6666666666667,MID041687
TCA,1666.6666666666667,MID041687
DMC,10000.0,MID041688
ABC,10000.0,MID041688
CCSO,10000.0,MID041688
AB,10000.0,MID041688
JJN,10000.0,MID041688
DMC,29333.333333333332,MID041689
OCST,29333.333333333332,MID041689
MPJ,29333.333333333332,MID041689
NTIC,8888.888888888889,MID041690
JJN,8888.888888888889,MID041690
MPJ,8888.888888888889,MID041690
PG,8888.888888888889,MID041690
GMNA,8888.888888888889,MID041690
MZNA,8888.888888888889,MID041690
FWC,8888.888888888889,MID041690
LTSA,8888.888888888889,MID041690
DMC,8888.888888888889,MID041690
JJN,3333.3333333333335,MID041691
DMC,3333.3333333333335,MID041691
EPF,3333.3333333333335,MID041691
KRM,500.0,MID041692
EPF,500.0,MID041692
NEK,1000.0,MID041693
JJN,1000.0,MID041693
EG,1000.0,MID041693
CCSO,1000.0,MID041693
FWC,1000.0,MID041693
JJN,7000.0,MID041694
FWC,7000.0,MID041694
OOGGL,7000.0,MID041694
MPJ,7000.0,MID041694
AB,7000.0,MID041694
TCA,7000.0,MID041694
HD,7000.0,MID041694
ABC,2000.0,MID041695
MZNA,2000.0,MID041695
JJN,2000.0,MID041695
OK,2000.0,MID041695
NTIC,2000.0,MID041695
GMNA,16666.666666666668,MID041696
HD,16666.666666666668,MID041696
GS,16666.666666666668,MID041696
PEP,16000.0,MID041697
LTSA,16000.0,MID041697
NTIC,16000.0,MID041697
MPJ,16000.0,MID041697
MZNA,16000.0,MID041697
LTSA,2200.0,MID041698
OOGGL,2200.0,MID041698
ABT,2200.0,MID041698
TCA,2200.0,MID041698
GMNA,2200.0,MID041698
SM,1222.2222222222222,MID041699
ABT,1222.2222222222222,MID041699
KRM,1222.2222222222222,MID041699
OK,1222.2222222222222,MID041699
EPF,1222.2222222222222,MID041699
ONH,1222.2222222222222,MID041699
CCSO,1222.2222222222222,MID041699
MTFS,1222.2222222222222,MID041699
TCA,1222.2222222222222,MID041699
ONH,2750.0,MID041700
OOGGL,2750.0,MID041700
NEK,2750.0,MID041700
ALPA,2750.0,MID041700
GS,6125.0,MID041701
PEP,6125.0,MID041701
NEK,6125.0,MID041701
MTFS,6125.0,MID041701
AB,6125.0,MID041701
PG,6125.0,MID041701
EPF,6125.0,MID041701
GMNA,6125.0,MID041701
ABC,11000.0,MID041702
CCSO,11000.0,MID041702
NTIC,11000.0,MID041702
EPF,11000.0,MID041702
GS,11000.0,MID041702
MZNA,9166.666666666666,MID041703
SM,9166.666666666666,MID041703
KRM,9166.666666666666,MID041703
ABT,9166.666666666666,MID041703
ABC,9166.666666666666,MID041703
TCA,9166.666666666666,MID041703
TCA,19400.0,MID041704
LTSA,19400.0,MID041704
FWC,19400.0,MID041704
NEK,19400.0,MID041704
GMNA,19400.0,MID041704
MZNA,27500.0,MID041705
OK,27500.0,MID041705
ALPA,6428.571428571428,MID041706
GMNA,6428.571428571428,MID041706
MTFS,6428.571428571428,MID041706
SM,6428.571428571428,MID041706
MPJ,6428.571428571428,MID041706
LTSA,6428.571428571428,MID041706
PG,6428.571428571428,MID041706
DMC,20000.0,MID041707
MMM,20000.0,MID041707
ONH,16333.333333333334,MID041708
TWM,16333.333333333334,MID041708
PG,16333.333333333334,MID041708
PG,714.2857142857143,MID041709
JJN,714.2857142857143,MID041709
SM,714.2857142857143,MID041709
ONH,714.2857142857143,MID041709
PEP,714.2857142857143,MID041709
GS,714.2857142857143,MID041709
GMNA,714.2857142857143,MID041709
AB,24250.0,MID041710
OOGGL,24250.0,MID041710
TCA,24250.0,MID041710
ALPA,24250.0,MID041710
PEP,22000.0,MID041711
OCST,22000.0,MID041711
JJN,22000.0,MID041711
DMC,22000.0,MID041711
PEP,142857.14285714287,MID041712
HD,142857.14285714287,MID041712
NTIC,142857.14285714287,MID041712
TWM,142857.14285714287,MID041712
OCST,142857.14285714287,MID041712
ABT,142857.14285714287,MID041712
PG,142857.14285714287,MID041712
OCST,2500.0,MID041713
MMM,2500.0,MID041713
MMM,7000.0,MID041714
OK,7000.0,MID041714
GS,7000.0,MID041714
HD,7000.0,MID041714
NEK,7000.0,MID041714
FWC,7000.0,MID041714
GMNA,7000.0,MID041714
JJN,111111.11111111111,MID041715
EG,111111.11111111111,MID041715
OK,111111.11111111111,MID041715
DMC,111111.11111111111,MID041715
KRM,111111.11111111111,MID041715
ALPA,111111.11111111111,MID041715
FWC,111111.11111111111,MID041715
OOGGL,111111.11111111111,MID041715
NTIC,111111.11111111111,MID041715
MPJ,23000.0,MID041716
EPF,23000.0,MID041716
OK,23000.0,MID041716
ONH,23000.0,MID041717
NTIC,23000.0,MID041717
KRM,23000.0,MID041717
LTSA,9800.0,MID041718
ABC,9800.0,MID041718
ABT,9800.0,MID041718
MZNA,9800.0,MID041718
PEP,9800.0,MID041718
EPF,25000.0,MID041719
FWC,25000.0,MID041719
ONH,6125.0,MID041720
PEP,6125.0,MID041720
CCSO,6125.0,MID041720
GS,6125.0,MID041720
ALPA,6125.0,MID041720
AB,6125.0,MID041720
OK,6125.0,MID041720
EG,6125.0,MID041720
PEP,333333.3333333333,MID041721
NTIC,333333.3333333333,MID041721
KRM,333333.3333333333,MID041721
FWC,500000.0,MID041722
PEP,500000.0,MID041722
ALPA,333333.3333333333,MID041723
EG,333333.3333333333,MID041723
AB,333333.3333333333,MID041723
NTIC,10000.0,MID041724
OCST,10000.0,MID041724
EPF,10000.0,MID041724
MZNA,10000.0,MID041724
ONH,10000.0,MID041724
TCA,8000.0,MID041725
ABC,8000.0,MID041725
LTSA,8000.0,MID041725
MZNA,8000.0,MID041725
ABT,8000.0,MID041725
ALPA,250000.0,MID041726
OCST,250000.0,MID041726
SM,250000.0,MID041726
TWM,250000.0,MID041726
JJN,3666.6666666666665,MID041727
ABC,3666.6666666666665,MID041727
LTSA,3666.6666666666665,MID041727
NTIC,22500.0,MID041728
NEK,22500.0,MID041728
MZNA,22500.0,MID041728
EPF,22500.0,MID041728
TWM,16333.333333333334,MID041729
LTSA,16333.333333333334,MID041729
PG,16333.333333333334,MID041729
DMC,7500.0,MID041730
JJN,7500.0,MID041730
HD,7500.0,MID041730
KRM,7500.0,MID041730
CCSO,7500.0,MID041730
OCST,7500.0,MID041730
OOGGL,1666.6666666666667,MID041731
LTSA,1666.6666666666667,MID041731
FWC,1666.6666666666667,MID041731
EPF,1666.6666666666667,MID041731
MTFS,1666.6666666666667,MID041731
ABC,1666.6666666666667,MID041731
EG,500000.0,MID041732
ABT,500000.0,MID041732
KRM,13333.333333333334,MID041733
FWC,13333.333333333334,MID041733
OK,13333.333333333334,MID041733
EG,13333.333333333334,MID041733
JJN,13333.333333333334,MID041733
MTFS,13333.333333333334,MID041733
EPF,555.5555555555555,MID041734
ABT,555.5555555555555,MID041734
KRM,555.5555555555555,MID041734
GMNA,555.5555555555555,MID041734
TWM,555.5555555555555,MID041734
PG,555.5555555555555,MID041734
ONH,555.5555555555555,MID041734
OOGGL,555.5555555555555,MID041734
EG,555.5555555555555,MID041734
GS,22500.0,MID041735
KRM,22500.0,MID041735
TWM,22500.0,MID041735
HD,22500.0,MID041735
EG,22500.0,MID041736
TCA,22500.0,MID041736
PEP,166.66666666666666,MID041737
PG,166.66666666666666,MID041737
NEK,166.66666666666666,MID041737
AB,166.66666666666666,MID041737
KRM,166.66666666666666,MID041737
HD,166.66666666666666,MID041737
CCSO,166666.66666666666,MID041738
GMNA,166666.66666666666,MID041738
ONH,166666.66666666666,MID041738
FWC,166666.66666666666,MID041738
EG,166666.66666666666,MID041738
OCST,166666.66666666666,MID041738
GS,6125.0,MID041739
NEK,6125.0,MID041739
DMC,6125.0,MID041739
OCST,6125.0,MID041739
NTIC,6125.0,MID041739
ALPA,6125.0,MID041739
ABC,6125.0,MID041739
TCA,6125.0,MID041739
AB,9857.142857142857,MID041740
ONH,9857.142857142857,MID041740
DMC,9857.142857142857,MID041740
TCA,9857.142857142857,MID041740
GS,9857.142857142857,MID041740
NTIC,9857.142857142857,MID041740
KRM,9857.142857142857,MID041740
EPF,166666.66666666666,MID041741
NTIC,166666.66666666666,MID041741
EG,166666.66666666666,MID041741
MPJ,166666.66666666666,MID041741
TCA,166666.66666666666,MID041741
SM,166666.66666666666,MID041741
NTIC,6125.0,MID041742
OOGGL,6125.0,MID041742
HD,6125.0,MID041742
MMM,6125.0,MID041742
OK,6125.0,MID041742
LTSA,6125.0,MID041742
TWM,6125.0,MID041742
ABC,6125.0,MID041742
CCSO,6666.666666666667,MID041743
NTIC,6666.666666666667,MID041743
DMC,6666.666666666667,MID041743
LTSA,6666.666666666667,MID041743
HD,6666.666666666667,MID041743
AB,6666.666666666667,MID041743
KRM,166.66666666666666,MID041744
JJN,166.66666666666666,MID041744
TCA,166.66666666666666,MID041744
SM,166.66666666666666,MID041744
MZNA,166.66666666666666,MID041744
NEK,166.66666666666666,MID041744
ABC,2000.0,MID041745
TWM,2000.0,MID041745
DMC,2000.0,MID041745
NTIC,2000.0,MID041745
LTSA,2000.0,MID041745
MMM,19400.0,MID041746
MPJ,19400.0,MID041746
EPF,19400.0,MID041746
LTSA,19400.0,MID041746
PEP,19400.0,MID041746
TCA,11000.0,MID041747
ALPA,11000.0,MID041747
NTIC,11000.0,MID041747
MMM,11000.0,MID041747
ABC,11000.0,MID041747
DMC,11000.0,MID041747
OCST,11000.0,MID041747
MTFS,11000.0,MID041747
ABC,11250.0,MID041748
PEP,11250.0,MID041748
EG,11250.0,MID041748
EPF,11250.0,MID041748
TWM,11250.0,MID041748
OCST,11250.0,MID041748
ONH,11250.0,MID041748
OK,11250.0,MID041748
KRM,1571.4285714285713,MID041749
ABT,1571.4285714285713,MID041749
SM,1571.4285714285713,MID041749
LTSA,1571.4285714285713,MID041749
OOGGL,1571.4285714285713,MID041749
EG,1571.4285714285713,MID041749
ONH,1571.4285714285713,MID041749
LTSA,111.11111111111111,MID041750
MTFS,111.11111111111111,MID041750
ABT,111.11111111111111,MID041750
TWM,111.11111111111111,MID041750
TCA,111.11111111111111,MID041750
CCSO,111.11111111111111,MID041750
DMC,111.11111111111111,MID041750
OOGGL,111.11111111111111,MID041750
FWC,111.11111111111111,MID041750
EPF,29333.333333333332,MID041751
OCST,29333.333333333332,MID041751
KRM,29333.333333333332,MID041751
DMC,250.0,MID041752
TCA,250.0,MID041752
ONH,250.0,MID041752
AB,250.0,MID041752
ABC,833.3333333333334,MID041753
HD,833.3333333333334,MID041753
LTSA,833.3333333333334,MID041753
EG,833.3333333333334,MID041753
MPJ,833.3333333333334,MID041753
AB,833.3333333333334,MID041753
OK,2000.0,MID041754
HD,2000.0,MID041754
NEK,2000.0,MID041754
KRM,2000.0,MID041754
FWC,2000.0,MID041754
OCST,333.3333333333333,MID041755
JJN,333.3333333333333,MID041755
FWC,333.3333333333333,MID041755
OK,9166.666666666666,MID041756
GMNA,9166.666666666666,MID041756
GS,9166.666666666666,MID041756
OCST,9166.666666666666,MID041756
AB,9166.666666666666,MID041756
JJN,9166.666666666666,MID041756
TWM,166.66666666666666,MID041757
OCST,166.66666666666666,MID041757
ABC,166.66666666666666,MID041757
MMM,166.66666666666666,MID041757
OK,166.66666666666666,MID041757
LTSA,166.66666666666666,MID041757
GMNA,166.66666666666666,MID041758
EG,166.66666666666666,MID041758
ABT,166.66666666666666,MID041758
PG,166.66666666666666,MID041758
EPF,166.66666666666666,MID041758
JJN,166.66666666666666,MID041758
GS,16333.333333333334,MID041759
ABT,16333.333333333334,MID041759
HD,16333.333333333334,MID041759
JJN,166666.66666666666,MID041760
PEP,166666.66666666666,MID041760
CCSO,166666.66666666666,MID041760
TCA,166666.66666666666,MID041760
GS,166666.66666666666,MID041760
ABT,166666.66666666666,MID041760
MMM,13333.333333333334,MID041761
AB,13333.333333333334,MID041761
LTSA,13333.333333333334,MID041761
CCSO,13333.333333333334,MID041761
OCST,13333.333333333334,MID041761
OOGGL,13333.333333333334,MID041761
SM,11428.57142857143,MID041762
AB,11428.57142857143,MID041762
NEK,11428.57142857143,MID041762
PG,11428.57142857143,MID041762
HD,11428.57142857143,MID041762
PEP,11428.57142857143,MID041762
OOGGL,11428.57142857143,MID041762
EPF,10000.0,MID041763
PG,10000.0,MID041763
NTIC,10000.0,MID041763
DMC,10000.0,MID041763
MMM,15000.0,MID041764
ALPA,15000.0,MID041764
AB,15000.0,MID041764
TCA,29333.333333333332,MID041765
ABT,29333.333333333332,MID041765
NTIC,29333.333333333332,MID041765
PEP,125.0,MID041766
EPF,125.0,MID041766
MTFS,125.0,MID041766
CCSO,125.0,MID041766
KRM,125.0,MID041766
MPJ,125.0,MID041766
PG,125.0,MID041766
OCST,125.0,MID041766
LTSA,6125.0,MID041767
JJN,6125.0,MID041767
SM,6125.0,MID041767
DMC,6125.0,MID041767
GMNA,6125.0,MID041767
EPF,6125.0,MID041767
NEK,6125.0,MID041767
PG,6125.0,MID041767
PEP,22500.0,MID041768
NEK,22500.0,MID041768
TCA,22500.0,MID041768
OK,22500.0,MID041768
MMM,10777.777777777777,MID041769
LTSA,10777.777777777777,MID041769
MZNA,10777.777777777777,MID041769
ONH,10777.777777777777,MID041769
EG,10777.777777777777,MID041769
JJN,10777.777777777777,MID041769
KRM,10777.777777777777,MID041769
PG,10777.777777777777,MID041769
OOGGL,10777.777777777777,MID041769
OK,1111.111111111111,MID041770
OCST,1111.111111111111,MID041770
DMC,1111.111111111111,MID041770
GS,1111.111111111111,MID041770
EPF,1111.111111111111,MID041770
MZNA,1111.111111111111,MID041770
GMNA,1111.111111111111,MID041770
EG,1111.111111111111,MID041770
MTFS,1111.111111111111,MID041770
MMM,333.3333333333333,MID041771
NEK,333.3333333333333,MID041771
MPJ,333.3333333333333,MID041771
ONH,250000.0,MID041772
CCSO,250000.0,MID041772
ABT,250000.0,MID041772
PEP,250000.0,MID041772
FWC,19400.0,MID041773
AB,19400.0,MID041773
MZNA,19400.0,MID041773
MPJ,19400.0,MID041773
PG,19400.0,MID041773
LTSA,11000.0,MID041774
AB,11000.0,MID041774
OK,11000.0,MID041774
GS,11000.0,MID041774
ALPA,11000.0,MID041774
OK,111.11111111111111,MID041775
MPJ,111.11111111111111,MID041775
PG,111.11111111111111,MID041775
OOGGL,111.11111111111111,MID041775
TWM,111.11111111111111,MID041775
SM,111.11111111111111,MID041775
FWC,111.11111111111111,MID041775
ONH,111.11111111111111,MID041775
ALPA,111.11111111111111,MID041775
FWC,11000.0,MID041776
AB,11000.0,MID041776
OCST,11000.0,MID041776
SM,11000.0,MID041776
JJN,11000.0,MID041776
CCSO,333.3333333333333,MID041777
JJN,333.3333333333333,MID041777
ONH,333.3333333333333,MID041777
JJN,26666.666666666668,MID041778
OOGGL,26666.666666666668,MID041778
ALPA,26666.666666666668,MID041778
ONH,500.0,MID041779
DMC,500.0,MID041779
GMNA,250.0,MID041780
PG,250.0,MID041780
CCSO,250.0,MID041780
LTSA,250.0,MID041780
MZNA,1000.0,MID041781
ALPA,1000.0,MID041781
DMC,1000.0,MID041781
TCA,1000.0,MID041781
MMM,1000.0,MID041781
FWC,17250.0,MID041782
MTFS,17250.0,MID041782
PEP,17250.0,MID041782
OCST,17250.0,MID041782
EG,200.0,MID041783
ABC,200.0,MID041783
AB,200.0,MID041783
NTIC,200.0,MID041783
OOGGL,200.0,MID041783
MPJ,25000.0,MID041784
ABC,25000.0,MID041784
ABT,17250.0,MID041785
OK,17250.0,MID041785
MZNA,17250.0,MID041785
ONH,17250.0,MID041785
MTFS,13857.142857142857,MID041786
DMC,13857.142857142857,MID041786
ABC,13857.142857142857,MID041786
LTSA,13857.142857142857,MID041786
SM,13857.142857142857,MID041786
TWM,13857.142857142857,MID041786
EG,13857.142857142857,MID041786
ONH,10000.0,MID041787
MMM,10000.0,MID041787
NTIC,10000.0,MID041787
ALPA,10000.0,MID041787
JJN,1250.0,MID041788
GMNA,1250.0,MID041788
OOGGL,1250.0,MID041788
TCA,1250.0,MID041788
OK,13333.333333333334,MID041789
ABC,13333.333333333334,MID041789
CCSO,13333.333333333334,MID041789
MMM,13333.333333333334,MID041789
ALPA,13333.333333333334,MID041789
SM,13333.333333333334,MID041789
DMC,17250.0,MID041790
ABC,17250.0,MID041790
EPF,17250.0,MID041790
CCSO,17250.0,MID041790
DMC,6125.0,MID041791
NTIC,6125.0,MID041791
ABT,6125.0,MID041791
OCST,6125.0,MID041791
LTSA,6125.0,MID041791
HD,6125.0,MID041791
OK,6125.0,MID041791
PG,6125.0,MID041791
HD,12571.42857142857,MID041792
FWC,12571.42857142857,MID041792
ALPA,12571.42857142857,MID041792
LTSA,12571.42857142857,MID041792
DMC,12571.42857142857,MID041792
KRM,12571.42857142857,MID041792
JJN,12571.42857142857,MID041792
MPJ,250.0,MID041793
AB,250.0,MID041793
EG,250.0,MID041793
ABC,250.0,MID041793
ABC,10000.0,MID041794
KRM,10000.0,MID041794
FWC,10000.0,MID041794
PEP,10000.0,MID041794
LTSA,10000.0,MID041794
GS,13333.333333333334,MID041795
ABT,13333.333333333334,MID041795
LTSA,13333.333333333334,MID041795
CCSO,20000.0,MID041796
MMM,20000.0,MID041796
SM,20000.0,MID041796
AB,20000.0,MID041796
NTIC,1571.4285714285713,MID041797
PEP,1571.4285714285713,MID041797
SM,1571.4285714285713,MID041797
PG,1571.4285714285713,MID041797
MPJ,1571.4285714285713,MID041797
FWC,1571.4285714285713,MID041797
MZNA,1571.4285714285713,MID041797
JJN,3333.3333333333335,MID041798
HD,3333.3333333333335,MID041798
ABC,3333.3333333333335,MID041798
ONH,2750.0,MID041799
KRM,2750.0,MID041799
JJN,2750.0,MID041799
SM,2750.0,MID041799
HD,166666.66666666666,MID041800
TCA,166666.66666666666,MID041800
NTIC,166666.66666666666,MID041800
AB,166666.66666666666,MID041800
ABT,166666.66666666666,MID041800
MTFS,166666.66666666666,MID041800
KRM,1375.0,MID041801
SM,1375.0,MID041801
ALPA,1375.0,MID041801
ABT,1375.0,MID041801
ONH,1375.0,MID041801
NEK,1375.0,MID041801
DMC,1375.0,MID041801
JJN,1375.0,MID041801
FWC,6666.666666666667,MID041802
AB,6666.666666666667,MID041802
ALPA,6666.666666666667,MID041802
MTFS,6666.666666666667,MID041802
GS,6666.666666666667,MID041802
ABC,6666.666666666667,MID041802
AB,7142.857142857143,MID041803
LTSA,7142.857142857143,MID041803
MTFS,7142.857142857143,MID041803
